l_tor,l_tor,l_tor,l_tor,l_tor,l_tor,no_tor,no_tor,no_tor,no_tor,no_tor,no_tor,r_tor,r_tor,r_tor,r_tor,r_tor,r_tor
cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2,cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2,cos_joint1,sin_joint1,cos_joint2,sin_joint2,ang_vel_joint1,ang_vel_joint2
0.67304635,0.85101926,0.39016783,0.93808407,0.09911796,3.5729203,0.49709436,0.64700085,0.29070222,0.70550567,0.07236509,2.7141411,1.1148,1.3989445,0.64446956,1.5467277,0.16427879,5.872672
0.13864185,0.055038776,0.12386443,0.3214722,0.30207056,0.01201036,0.09578861,0.030950774,0.08651687,0.2165258,0.21351919,0.013576085,0.06657928,0.026061036,0.05957169,0.15406583,0.14579105,0.0055923797
241.45294,106.07119,196.9914,161.08615,498.02563,198.69373,153.89053,67.58279,125.5684,102.69383,318.07455,124.45597,252.39182,110.740875,205.93007,168.41222,522.65454,199.75502
0.90650856,0.62681615,0.16294746,0.24756229,0.1269949,12.58983,1.4361229,1.211376,0.3827148,0.90497196,0.34791148,11.538254,2.6781287,2.380165,0.7978635,1.7960492,0.6910536,24.235155
0.3794241,0.28741577,0.877576,0.35999453,0.45740405,0.42280042,0.1588726,0.11953111,0.36583504,0.14926022,0.19001776,0.17565997,0.2936046,0.22216557,0.6784996,0.27817237,0.3535227,0.32679465
3.987953,4.0552263,2.7016137,4.342671,14.021871,17.30188,0.12059045,0.5230025,0.655348,0.4585466,2.7862,1.438277,4.507703,3.9481385,2.1313207,4.363286,12.297132,17.619598
0.10804051,0.29117572,0.709613,0.3406522,0.23447281,0.2984694,0.040025502,0.0860755,0.21863621,0.10040833,0.07047519,0.08805954,0.09439486,0.24230409,0.5956369,0.28326875,0.19609258,0.248223
17.210941,12.04092,19.540897,12.693861,55.089813,126.544235,15.33837,10.773938,17.521832,11.37578,49.646454,112.825935,26.56046,18.59454,30.288464,19.748205,85.67044,197.94698
0.90729666,0.28569853,0.13272965,0.37083626,0.5253554,0.6484995,0.29155165,0.082159445,0.02358445,0.09799487,0.14982995,0.17909838,0.78332317,0.23629221,0.09737009,0.2974708,0.4347052,0.54250675
10.769709,3.4061897,4.9822197,5.40192,3.1418917,4.666495,11.108197,3.9589014,5.329997,3.6338115,1.3341626,10.548575,19.075031,6.278593,8.922802,8.415819,4.298869,11.299828
236.54285,391.15137,588.9258,331.71756,264.06403,1034.0674,2.7432148,4.8257766,6.6732364,3.5640981,3.1802866,10.193074,178.74289,296.06317,445.16016,250.68362,199.72318,781.58
0.110624194,2.4541864,0.76310366,2.8462749,1.4447185,14.948505,2.9585483,12.551594,3.8205473,16.00889,7.0831227,3.5861092,3.374599,13.838713,4.3386545,17.452337,7.9636297,17.219273
1.2287353,0.30580324,0.8367294,0.1097351,1.0580058,12.083811,0.2350505,0.007148057,0.022946924,0.07013464,1.2474663,1.3109777,0.43546462,0.14369029,0.5290343,0.15292917,0.623662,8.032071
28.832718,15.506059,24.201952,21.214483,27.34115,106.81102,24.683401,13.269809,20.649416,18.104765,23.392412,91.65196,42.556786,22.920607,35.43142,31.392073,40.43298,155.05891
1.4784914,1.0658872,0.6619312,1.8849521,5.5273275,0.86888707,0.4800823,0.0872714,0.27864,0.019677926,0.05465521,0.9912582,1.1847827,0.8368402,0.5054608,1.4739884,4.3295116,0.2516049
3.9041274,0.91609555,1.0225397,0.7833713,3.8884463,17.395304,0.3929636,0.50312537,0.5382844,0.27689677,1.0823708,9.823393,0.09302342,0.43266657,0.44335783,0.8267729,2.704532,22.635996
15.146769,47.81162,53.57078,4.700237,51.75155,31.561466,2.639034,7.535469,8.802591,0.6145875,9.932869,6.517689,15.494363,50.991966,57.211166,5.01155,55.986122,35.34311
952.0972,598.40625,915.412,376.83923,69.32024,2782.5488,55.68433,34.280453,51.85346,21.584707,2.5479257,158.3188,372.32306,235.04755,360.325,148.01683,29.219748,1094.1439
2.014915,5.401752,10.204208,6.4780664,11.545303,25.61937,1.9308257,4.7936044,9.014584,5.70975,10.154104,23.382475,3.3888206,8.129181,15.510049,9.610107,17.32349,36.73025
0.29054,0.5225459,0.006771013,0.4574803,0.77012944,13.726479,0.07496808,0.28429383,0.17980382,0.12213016,0.4600569,10.339556,0.21037565,0.5632669,0.34096092,0.24745692,0.9195144,21.690212
1.1457163,0.58675575,0.9749642,0.23644167,0.9596556,13.633331,0.43412614,0.17543289,0.24417868,0.75805056,1.1224347,6.5974197,0.726576,0.32951725,0.42483914,1.673867,2.452449,13.40905
4.6669703,2.6051097,4.188174,0.19034004,1.5942712,2.5971103,0.3334149,0.21184778,0.24712646,0.21260405,0.2314215,0.6274483,4.360805,2.5988796,4.049543,0.071027756,1.3425528,2.9717717
0.91222453,0.638965,3.6181912,1.326103,3.2383068,1.0452328,1.1618023,0.5346926,3.180286,1.0577525,3.162321,0.7480588,0.40246248,1.4991703,6.684224,2.968905,4.079165,0.70525694
19.303444,15.666929,9.54793,21.384335,28.443869,85.216675,13.571455,11.035414,6.6709633,15.130948,20.019344,58.96187,23.379028,18.958385,11.407269,26.226433,34.369255,98.68773
13.182859,13.217247,14.6124325,18.072924,9.30677,58.780235,9.870657,9.510916,10.7048235,12.986301,7.0937104,42.265064,17.47438,16.67417,18.795319,22.666254,13.201496,72.17151
0.27187937,0.8243011,0.2297345,0.24854968,0.8922417,2.59353,0.25803906,0.5944018,0.06150005,0.18239677,0.602183,2.1771095,0.7130338,0.9939693,0.3063395,0.22149092,0.90020216,4.691014
2.131011,3.7598724,5.9145665,4.323083,2.070901,4.982889,0.9064038,1.4497886,2.2067826,1.547433,0.74003077,3.2076342,1.9462242,3.2787738,4.6274505,3.711023,0.7743107,3.2539272
0.9866271,0.045627773,4.1559753,0.30615902,16.65894,1.8721914,1.3972938,0.049613535,3.6497793,0.572147,9.317553,1.6803541,2.2884748,0.11821169,6.9024577,0.8395361,20.268448,4.733064
0.35805708,0.13235934,0.0097013,0.74996805,0.33136958,1.1252439,0.35857555,0.13237631,0.010293424,0.7512409,0.33186588,1.1286918,0.13049427,0.048227124,0.0035286332,0.27328044,0.12074875,0.41005945
0.7904322,0.6172228,1.0665421,1.3055053,0.62192917,0.14338619,0.36052173,0.44192404,0.63407415,0.71209425,0.31557506,1.0068287,0.55919206,0.8749616,0.8439164,1.0186881,0.4095443,3.612558
3.8171377,10.862884,4.697011,15.821118,11.73126,13.220299,6.1153483,16.643465,7.0676045,23.694397,17.265633,27.842203,9.532929,25.243376,11.147229,35.43047,25.022127,38.6663
9.768706,10.249918,0.43269396,1.8717422,32.55751,0.5704996,7.9613543,8.087372,0.53143287,2.026488,25.625805,1.6666055,15.470079,15.37714,2.0482876,4.4972568,48.943207,6.654807
0.056291044,30.964178,34.326767,9.197251,5.893521,83.2332,0.13580924,23.057837,25.566822,6.7890544,4.3133435,61.94547,0.08346474,52.732178,58.462067,15.662577,10.048401,141.76839
2.1627774,2.726746,1.3814034,3.6184096,3.3520188,22.852741,1.4123261,0.9292842,0.42034483,0.66544473,1.1311742,12.4558,2.6059346,1.6763294,0.4754312,1.141747,2.1537864,24.579954
3.3999033,2.6594055,2.0116735,1.122064,1.1855454,0.990283,1.4241445,0.78529346,0.5088197,0.24350059,0.6406517,6.227958,1.8823869,0.69841576,0.28023577,1.1109194,1.0024569,16.84562
1.9095923,1.5567721,0.31639132,0.9053266,2.2533963,20.294163,0.4358509,0.04813379,0.25300053,0.0030667037,0.48408175,12.199501,0.48873422,0.32665506,0.19911352,0.25526172,0.3700748,24.173752
2.4218123,2.3540401,8.642093,5.3581743,0.2541232,3.002017,0.357629,0.3059901,0.5577011,0.14792237,0.20641953,0.09750812,2.5437062,2.4944599,8.886347,5.5367727,1.2731175,3.084791
2.8125472,0.57732475,0.86114883,1.7385527,3.0598984,18.213917,6.991065,2.130847,2.8948636,3.2022457,1.2163827,1.4105339,8.899202,2.6412354,3.490562,3.8157396,0.46060145,8.0052185
0.030807491,0.33611432,0.2950869,0.7000667,0.288078,0.20780537,0.008979191,0.10332474,0.090815604,0.21502222,0.08824634,0.06379401,0.025492769,0.28211457,0.24772061,0.58694655,0.2415316,0.17451493
0.13852066,1.3028332,1.3177407,0.4845498,0.7814926,0.23454708,5.287219,2.3991194,0.20845097,0.19435096,3.836598,6.7302895,1.1010313,1.6502119,2.0501728,0.74694896,1.8972763,0.7748706
0.30204028,0.6627528,0.5424727,0.07303804,0.4866688,13.45436,1.0497652,1.996118,1.791797,1.3492403,1.4692712,15.401506,2.0470023,4.0724607,3.6823838,2.7963562,3.0005429,32.1503
1.1287305,0.16626772,0.9793359,0.45293692,0.11874923,0.21209286,0.34959763,0.048760157,0.30166578,0.1429204,0.033755768,0.06355862,0.9519988,0.13938975,0.8241575,0.382298,0.099689916,0.17912096
4.7723923,3.8372073,7.442252,9.955151,12.483612,18.406448,5.794418,3.5729694,8.701661,10.120302,12.766125,19.734823,6.4222918,3.6043239,9.190387,10.907765,13.915106,27.960897
47.06015,45.737286,18.235401,23.523144,113.04235,12.026164,36.559605,35.621956,13.897547,18.150723,88.43028,7.9698896,62.230988,60.50549,23.679768,31.01509,149.10822,11.899731
0.9217075,2.4885547,1.6984587,7.649403,0.49657995,2.5077324,0.7545115,1.9980175,1.4704243,6.1103086,0.22217678,2.0225458,1.4443443,3.3998342,2.5487623,10.559407,0.3644497,7.5829496
0.14138064,0.48208964,0.100617096,0.5988098,0.29708886,0.02153331,0.15155697,0.50430053,0.105312124,0.6136316,0.3067621,0.016716152,0.031815328,0.10859086,0.022673305,0.13497935,0.06695096,0.0048971623
0.14264846,1.0074245,0.752023,0.20277047,0.2624866,7.8881626,0.097842775,0.8216175,0.5399375,0.11946075,0.20404546,6.413674,0.08598617,1.780045,1.3413668,0.20464122,0.6432922,14.084809
0.26981065,0.6263516,0.2725504,0.29283273,0.6371901,0.29270828,0.07959406,0.18649471,0.08232075,0.08174392,0.18769254,0.09033486,0.22391301,0.52036417,0.22712596,0.24011011,0.5282748,0.24503621
5.061287,2.591362,1.1211208,2.7506196,2.8671358,12.41832,2.3246164,1.4386945,1.8152214,1.7082174,1.0637035,10.820105,3.5866842,2.21638,2.4400342,2.665945,1.8406773,24.676716
5.0095034,11.368142,2.9647412,26.686504,7.208021,18.067965,0.19124678,0.3117573,0.13041487,1.7396023,0.50921607,0.85535485,6.270011,14.017668,3.4106865,34.009575,9.277382,22.555603
2.8222933,2.195537,1.4666781,2.0277238,4.1602206,4.100156,2.1825829,1.7122315,1.1264707,1.5854101,3.271661,2.854042,3.7417145,2.9169753,1.9111753,2.9049914,5.5746646,2.338128
0.7788983,0.30587012,0.58482933,0.21886468,0.18108116,1.2909036,0.33198327,0.044526175,0.24609128,0.006977141,0.0016832203,0.35235652,0.30108154,0.45597944,0.3385761,0.42142218,0.2201453,1.098155
0.64254975,0.30480152,0.9051872,0.2966169,0.42067343,0.472882,0.12169738,0.12651461,0.2639394,0.13242656,0.13891658,0.11405596,0.372293,0.3428291,0.718733,0.35605448,0.4047557,0.37333977
0.49564832,0.11838207,3.5473225,2.2005258,12.245967,11.045891,1.0094341,0.32159457,5.9793243,5.6431074,8.165438,1.6692077,0.67064303,0.10163605,5.632947,3.7779076,18.849371,16.760649
1.2555194,4.575147,9.089016,3.0879583,3.2980034,8.210331,0.5116751,2.8568335,5.898242,1.7433639,3.8564258,5.118759,0.4821744,4.6356473,9.668944,2.5678368,9.029822,7.1106987
7.29727,0.29281083,1.6693563,2.0318296,28.205313,0.5958197,1.8917773,0.12866105,0.2876215,0.6030457,7.5454035,0.26219022,10.501394,0.5478543,1.8232652,2.8307624,36.52997,7.7569294
1.5959878,0.589908,1.5218573,2.5606189,0.023860514,3.3419538,0.39226916,0.29155642,0.09770526,0.9306537,0.31343707,3.6643796,4.3803716,1.7434627,3.8596542,7.348395,0.23684192,12.337587
0.36855054,0.17656651,0.7714432,0.6839237,1.43438,10.299282,0.17383458,0.801095,0.68261427,0.9157512,4.0941687,5.1199102,0.35659432,1.5912838,1.3631209,1.7962507,8.266828,10.959002
0.06687787,0.13271874,0.22599545,0.18220882,0.14151177,0.0023076236,0.045186058,0.09092772,0.15384941,0.12442812,0.09682596,0.0017816164,0.037316453,0.07417945,0.12628996,0.10181205,0.079089954,0.001288645
43.69294,94.92352,30.09444,166.4245,32.306145,311.3807,5.8082304,9.915522,4.4398737,16.158117,2.3386946,31.60131,7.8998203,21.655827,4.727058,39.951435,9.102744,72.30774
8.454021,10.023436,2.626009,10.086403,10.075934,49.335407,3.1388361,3.0450358,1.8576493,3.0160546,5.5559626,14.365002,4.298619,3.55614,3.2318766,3.5651186,9.114748,16.997314
0.037582807,0.043746576,0.063753895,0.10846712,0.06465262,0.05221925,0.05376946,0.06258795,0.09111297,0.15500376,0.09247905,0.07465858,0.074366406,0.08652049,0.12612116,0.21451497,0.12796664,0.10328546
5.44523,8.165632,8.466186,28.580162,37.65282,8.097855,3.895561,2.7684884,7.94495,27.652912,32.62077,9.660881,8.148873,9.761029,13.949611,48.455147,60.37184,15.145045
0.026602706,0.020718724,0.026541587,0.026584389,0.021838672,0.043471094,0.090116724,0.07007397,0.089857936,0.08971697,0.07382235,0.14720061,0.085917294,0.06686448,0.08570281,0.085778594,0.07048772,0.14035594
0.07245505,0.80165875,0.19512427,0.62806094,0.06483865,9.022218,0.075359404,0.6356611,0.10726142,0.466551,0.14643764,7.470844,0.076613784,0.90178645,0.23175943,0.562659,0.78487587,17.514822
30.880674,44.65193,36.256298,65.96598,189.32468,225.26282,18.784245,27.408817,22.606064,40.80607,116.97413,141.7567,30.518745,44.6827,37.614838,67.37306,193.04669,238.67795
0.57123435,0.9601797,0.6313337,1.8007923,0.91415787,20.109104,4.0791764,3.0218143,2.2215016,4.7411532,13.806722,15.38042,5.7931175,4.294865,2.4035163,6.330324,19.503788,30.995924
3.6316607,3.4210355,5.82147,2.4955685,16.133184,38.41442,51.39233,42.19255,71.768715,35.37646,202.70435,409.0291,75.01071,61.31522,104.86137,51.53593,297.32986,601.76086
591.9076,114.32777,42.083355,857.0427,207.30014,633.39545,6.4109917,1.4239709,0.72475433,9.513181,2.4703484,6.4169197,599.2367,115.871765,42.64733,868.343,210.136,641.5914
0.28146186,0.13967894,0.03051515,1.878076,1.1389817,0.08426833,0.44428778,0.054265715,0.14629509,0.23109601,0.116566,0.4269129,0.6983881,0.090176016,0.21271978,1.0194042,0.8055491,0.066800654
0.7808591,0.7520114,0.47943977,1.4070538,0.58662504,0.31197488,0.23431018,0.22682989,0.1450772,0.42654234,0.17629617,0.09335076,0.65716964,0.6323872,0.40335906,1.183126,0.49320972,0.26305097
0.36828518,0.3791038,0.21263911,0.42192253,0.3364159,0.4626464,0.10851495,0.113264516,0.071410626,0.12555918,0.10121544,0.13988388,0.30806378,0.31733257,0.1831123,0.3528238,0.28202575,0.3886955
5.2007885,1.8970433,1.766346,0.25573766,6.920366,19.097198,2.509682,1.0166,1.8862387,0.6404036,2.0141852,14.129978,4.950115,2.086144,3.290527,1.0503905,4.835681,29.535847
53.44795,42.720398,110.18788,44.38315,56.495483,117.76323,32.72418,26.160927,67.531006,27.235762,35.67952,73.629654,67.740135,54.09218,139.58344,56.2982,73.85245,152.50769
1.6453147,1.2837261,1.095867,0.8562648,1.6484879,14.201785,4.848867,4.200233,3.549653,3.0258236,2.3752816,0.9021416,5.6134596,4.9708242,4.195511,3.7522626,3.5887306,13.719946
1.0473682,0.15117827,0.15075397,0.21186748,0.5270891,2.916928,0.8589583,0.14384064,0.15453553,0.19790798,0.2997331,2.4432688,1.6782095,0.19358861,0.1764946,0.28002465,1.3155272,4.950689
0.021264356,0.12707151,0.21105328,0.22172153,0.19496353,0.16292185,0.009314211,0.055110063,0.09135279,0.09588216,0.084270656,0.070602626,0.016416708,0.09791404,0.1625799,0.17077245,0.15014628,0.1255068
10.444363,13.934861,13.103935,7.5397315,31.562561,18.668797,7.1972685,12.364189,13.340632,7.8397765,33.600983,5.5065193,24.487967,37.023777,37.32573,21.230682,94.00911,13.036835
0.14540815,7.3559427,2.4230542,0.16532099,2.3029225,22.58981,0.022846937,6.1146274,2.0096803,0.058248937,1.7436922,18.187511,0.17400205,11.099086,3.9519143,0.06812823,3.115275,35.85006
0.17866665,0.014862657,0.040495396,1.56668,0.5451945,10.213509,0.7282204,1.0970888,0.6040951,0.9361187,1.3767405,1.4108071,0.657073,1.1500394,0.6361009,1.8542638,1.6426511,4.194399
7.7312775,3.835814,7.5328255,0.34672153,18.757162,30.076036,5.503546,2.6281154,5.5848966,0.096533775,14.775378,21.705996,9.899017,4.9248633,7.4577813,0.6988965,21.146494,30.088287
2.2822638,3.5958238,4.6547694,4.340784,17.27656,23.371296,1.5667465,2.59888,3.341251,3.1307273,12.65053,16.13684,2.4924824,4.204118,5.528805,5.1768765,21.421886,23.854328
0.26890075,0.27542585,0.46584454,0.42711252,0.5049719,1.3400159,0.22365724,0.28344113,0.2686757,0.2784535,0.4208582,1.1791139,0.46713892,0.4693798,0.8255226,0.75857556,0.8676982,2.2271545
0.5751955,0.2908312,0.1327488,0.1795604,0.45575845,0.46437168,0.17917936,0.087637916,0.044241186,0.050799616,0.13655902,0.14040218,0.48623508,0.2439366,0.11365788,0.14872353,0.38190755,0.39035127
1.9710972,0.9337358,0.055065393,0.5695646,0.7874474,2.0838804,1.4318612,0.6871859,0.08653492,0.42704895,0.6214809,1.4800888,3.5210881,1.6540742,0.023221374,0.9899579,1.3272425,3.779195
2.9484217,1.5244107,2.8824704,2.0024726,1.0698022,0.08648777,2.08104,0.9261739,2.0187025,1.2958353,0.39219964,1.8996463,2.8259616,0.9043251,2.8388789,1.400316,0.49374962,10.584306
14.807461,11.862135,10.26947,16.63041,38.220924,3.4793456,3.5867705,3.2862933,3.2684927,4.6169963,9.451359,10.239706,7.040249,6.3507643,6.3123875,8.931561,18.218622,22.13196
0.5315123,0.44766486,1.2068139,0.40282384,0.49707192,17.43778,1.7721667,1.0790911,2.5652008,1.0104455,8.708247,12.661337,2.73491,1.5796866,3.2992816,1.4486988,13.05221,27.308617
0.6007105,3.7166748,5.8508196,1.9948095,8.22374,16.661507,0.03913202,0.42907396,0.86824167,0.013106257,1.7018819,3.0466266,0.3401609,2.6054149,4.255618,1.2212409,6.368339,12.721137
1.8537054,0.025990605,0.9594357,0.001472652,4.9233546,12.456337,0.07965618,0.10474621,0.046141267,0.28629082,3.6959658,0.9403589,1.1483953,0.18443501,0.5556223,0.36266977,6.094136,8.059846
3.7814915,11.726348,22.33915,21.051107,13.528077,82.95059,2.9479237,9.661411,18.35273,17.478344,11.154719,68.23939,5.251688,17.46665,33.09715,31.626675,20.178503,125.731064
2.3761325,1.353876,3.3097577,2.0724616,11.755071,25.300447,0.5654254,0.60746217,2.3505697,2.65549,6.6931148,21.10635,0.06296231,0.2539751,2.3331676,3.1411142,5.612983,38.09262
3.8249435,0.11088976,0.41050062,1.3793046,0.09774974,0.17955351,1.1794305,0.03145635,0.1226606,0.4274422,0.02652347,0.058544114,3.214133,0.0921046,0.34296954,1.1596465,0.08060099,0.15107775
0.8563986,3.168865,5.0143695,0.728297,12.471971,13.18442,1.0584142,1.445277,0.8935891,1.3209558,1.3054184,3.1264458,1.5232704,3.159972,3.5828805,1.6968447,5.4519873,4.2951956
1.3909607,0.9613621,1.3957222,0.6456346,1.2013626,2.043504,0.36450136,0.33483016,0.50429046,0.4733807,1.8306136,0.048901856,2.8931642,2.0936728,2.646346,1.0901823,2.8842926,4.072901
5.1684113,3.1908221,4.4119043,9.529816,0.8883493,39.192223,50.36465,36.810814,44.901806,89.18213,22.48912,256.95123,52.91219,38.73304,47.141117,93.67256,23.080757,283.1823
55.442787,55.56266,70.420685,104.46205,50.436684,223.70493,38.748627,38.939667,49.21142,72.92215,33.878967,156.24673,77.15703,77.53346,98.0359,145.23436,66.907394,310.73032
0.8175818,0.5313875,0.3933275,0.51082003,0.54202324,0.6165652,0.25283912,0.16428354,0.1256547,0.15525222,0.16585563,0.18912877,0.68107164,0.44315785,0.33010572,0.4247299,0.4513796,0.51357746
0.3140708,0.46464068,0.31192577,0.19139475,0.54943216,0.35333723,0.09962003,0.14522591,0.09878917,0.06282916,0.17118618,0.11686449,0.25766185,0.37984607,0.25569105,0.15764545,0.44684234,0.29144135
0.52766144,0.2598582,0.06328402,0.24495766,0.2521611,0.29338938,0.16873598,0.0815597,0.02010186,0.07668552,0.079396166,0.09204773,0.43713468,0.21448573,0.0523791,0.20206845,0.20832026,0.24209888
1.5362641,5.187865,1.2490976,0.31827688,12.633015,2.8548794,2.216626,0.6815759,1.5257215,1.0115285,1.1978433,7.244931,0.5410316,3.7494094,1.8254447,0.40969086,8.882414,6.7796082
2.1258955,1.6757181,1.4812775,1.1421635,2.250442,16.902035,1.145951,0.76075876,0.7542536,0.3896832,1.0873368,10.865948,1.839298,1.4042372,1.2127765,0.18715373,1.6748288,20.458454
6.020819,3.269131,3.0216274,10.821728,13.5657215,28.554869,4.941283,2.6220984,2.3774838,8.646059,10.859295,22.882648,8.092556,4.1807637,4.169924,14.369553,18.288702,42.49358
1.8863715,2.5503125,8.047533,1.6949272,8.539684,7.5778527,1.80139,2.2073326,7.5777216,1.5042981,7.697261,8.13382,3.6157942,4.4455786,15.4440365,3.1028647,15.600824,15.781136
0.24970338,0.4958269,0.1863929,0.27771223,0.5196597,0.24723023,0.07738068,0.15106966,0.057198487,0.083740085,0.15749165,0.07471396,0.20492886,0.40562707,0.1528319,0.22670648,0.4245144,0.20193803
404.2368,163.57999,331.77606,284.4396,507.3047,1681.3889,361.2148,146.16171,296.341,254.16377,453.4335,1503.1598,622.27844,251.9166,510.2691,437.8761,781.72345,2587.0015
0.60168016,0.3992955,0.80061334,0.34804818,0.4175618,0.45484632,0.1764178,0.118581414,0.25328648,0.10325524,0.1238538,0.13587484,0.49777228,0.33114058,0.6723029,0.28859314,0.3462236,0.37766808
0.27953154,0.5542182,0.12875527,1.0885575,0.03085734,0.21229684,0.21689668,0.42363763,0.10142145,0.8395914,0.02134148,0.16531396,0.46637756,0.9331806,0.21261932,1.8235633,0.054431707,0.35327908
0.14319319,0.23092464,0.22130817,0.107212976,0.17734107,0.13288538,0.12830132,0.20747899,0.1977656,0.094677985,0.15852563,0.11794669,0.2462924,0.39685208,0.38093963,0.18492946,0.3050286,0.22915156
0.98785967,0.40302533,0.29355058,0.12738088,0.84023297,3.0433152,0.7940399,0.3040402,0.24134474,0.11575405,0.6655431,2.4913902,1.62418,0.74094224,0.41376755,0.14566144,1.7139379,5.225004
6.1149316,11.895868,7.9670463,8.698003,15.450378,39.787376,6.2281723,11.766473,7.9502516,8.55634,15.341735,41.37155,11.39142,21.51314,14.54302,15.732784,28.019104,73.42886
0.2377744,0.03191953,0.082918584,0.21980657,0.0877855,0.312964,0.21173996,0.027832955,0.07406047,0.19580698,0.07840197,0.2791266,0.40356034,0.05431533,0.14076975,0.37302345,0.14890566,0.5311987
0.6955012,0.45902395,0.29312146,0.03607601,0.54048336,12.582582,1.4549613,0.69079584,0.38518572,0.32146513,0.7358747,10.543985,2.8368735,1.4380213,0.8292601,0.7147887,1.5337749,22.37185
0.6526859,0.42588663,0.51836604,0.27688378,3.4700277,0.645645,0.6280592,0.4080178,0.4669097,0.2864469,2.956286,0.85514057,1.105844,0.72518694,0.8962332,0.46466923,6.00996,1.0037832
1.0001721,0.76468325,1.11937,2.392569,1.0894482,11.227242,0.8371979,0.5706609,0.8594278,1.8354311,0.7490164,8.827573,2.323295,1.5921347,2.3353543,4.948825,1.9897028,21.555922
1.3374984,1.0272452,1.4754987,1.0830415,3.0529346,19.20471,0.6106447,0.040604115,3.4157956,0.8033658,7.4919863,12.344555,1.1172904,0.013552725,4.51131,0.95247823,11.671312,26.23256
0.89029425,0.5669006,0.7259159,0.62125486,0.06389576,3.6241257,0.6951594,0.39126736,0.5659715,0.4839051,0.0929243,2.998691,1.356382,0.89603114,1.2026651,0.96559745,0.03625536,6.5399957
128.93657,145.77339,24.227499,40.288166,71.55669,27.861446,0.69923574,1.0723337,0.055914983,0.25296873,0.9599633,0.12742105,99.78519,112.62325,18.65417,30.947727,54.82642,21.412397
0.06318176,0.6114216,0.13089627,1.1335706,0.425929,14.657601,0.024288297,0.5216875,0.07642172,0.91924846,0.43315834,12.023977,0.04939097,1.0498855,0.16447379,1.7861717,0.8203004,25.049835
0.27519894,0.627604,0.21340913,0.9662704,3.0139308,10.907272,0.6774303,5.4193077,6.1036334,3.6267273,2.795999,0.6602974,0.9734379,7.2113247,7.495341,4.8230343,2.3890824,7.8248253
4.8693705,5.2307386,9.772873,4.156374,1.6290131,9.754038,0.85660887,0.88077915,1.4367844,0.67606854,0.37299827,2.113036,3.517835,3.9208977,8.253213,3.577642,1.2003841,9.535015
