no-op,no-op,no-op,no-op,no-op,no-op,no-op,no-op,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire left,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire main,fire right,fire right,fire right,fire right,fire right,fire right,fire right,fire right
x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit,x,y,vel x,vel y,angle,angular vel,left leg hit,righ leg hit
6.753993e-07,0.00013774542,0.00023596383,0.00013662282,9.766206e-06,8.661492e-05,5.3542048e-05,5.3542048e-05,5.7767886e-07,0.00012492559,0.00021407117,0.00012384354,8.818121e-06,7.859227e-05,4.859089e-05,4.859089e-05,5.511492e-07,0.00011597887,0.00019867161,0.00011502359,8.22908e-06,7.291968e-05,4.5070883e-05,4.5070883e-05,1.7707949e-08,7.157657e-06,1.2266949e-05,7.094077e-06,5.0019906e-07,4.493388e-06,2.7713277e-06,2.7713277e-06
3.4170942e-05,0.00012445876,1.2241287e-05,8.986403e-05,2.0599608e-05,1.6801927e-05,1.722548e-05,1.722548e-05,2.1879465e-05,7.9585945e-05,7.823991e-06,5.7467696e-05,1.3197073e-05,1.0744037e-05,1.1005975e-05,1.1005975e-05,5.5592645e-06,2.0265983e-05,1.9853323e-06,1.4631242e-05,3.3451743e-06,2.7272604e-06,2.7966764e-06,2.7966764e-06,1.9097211e-05,6.9482136e-05,6.845846e-06,5.0181152e-05,1.14907e-05,9.376105e-06,9.617387e-06,9.617387e-06
6.30355e-05,0.000103146995,2.0741916e-05,7.609626e-05,5.738535e-05,3.665691e-05,3.6829704e-05,3.6829704e-05,2.8148042e-06,4.5778197e-06,9.4149567e-07,3.418421e-06,2.5614652e-06,1.6395388e-06,1.6472483e-06,1.6472483e-06,6.1201186e-05,9.9776196e-05,2.0371363e-05,7.4077645e-05,5.5686432e-05,3.565118e-05,3.5818422e-05,3.5818422e-05,4.267141e-05,6.7708614e-05,1.535558e-05,5.2565687e-05,3.866584e-05,2.5157486e-05,2.5271429e-05,2.5271429e-05
8.002338e-05,4.2760767e-05,3.064958e-05,3.386576e-05,4.2231368e-05,3.657072e-05,4.0397383e-05,4.0397383e-05,5.7734367e-05,3.076077e-05,2.2231598e-05,2.4704568e-05,3.0469591e-05,2.6452766e-05,2.919233e-05,2.919233e-05,8.154641e-05,4.3513504e-05,3.1307813e-05,3.4681492e-05,4.3026237e-05,3.730701e-05,4.119239e-05,4.119239e-05,9.021089e-05,4.780353e-05,3.505642e-05,3.9307928e-05,4.754945e-05,4.149896e-05,4.5718254e-05,4.5718254e-05
3.087195e-05,3.5351197e-05,9.670462e-05,7.3418494e-05,1.7459628e-05,5.307042e-05,3.8003454e-05,3.8003454e-05,5.1418578e-05,5.880193e-05,0.00016112535,0.00012211635,2.9174838e-05,8.8462526e-05,6.336971e-05,6.336971e-05,1.7619117e-05,2.0174955e-05,5.5207754e-05,4.1911724e-05,9.964755e-06,3.0295332e-05,2.1692846e-05,2.1692846e-05,2.062139e-05,2.3600633e-05,6.461164e-05,4.905289e-05,1.1670715e-05,3.5458295e-05,2.5391642e-05,2.5391642e-05
1.0051622e-05,1.1285608e-05,1.0528491e-05,1.1317853e-05,1.0245514e-05,1.04086575e-05,1.0398944e-05,3.1257464e-06,9.550885e-05,0.00010730311,0.00010009089,0.00010758965,9.746042e-05,9.8948105e-05,9.885678e-05,2.9612109e-05,1.9825886e-05,2.2261343e-05,2.0768088e-05,2.2326427e-05,2.0213012e-05,2.0531741e-05,2.0512627e-05,6.1681676e-06,7.924091e-05,8.901499e-05,8.304625e-05,8.928521e-05,8.0834274e-05,8.2094564e-05,8.201802e-05,2.4572078e-05
0.015195996,0.007181515,0.010385827,0.004421085,0.011307024,0.038670488,0.007034311,0.007034311,0.07875816,0.037146624,0.053837094,0.022278303,0.05943143,0.20244198,0.036395058,0.036395058,0.037506036,0.017699763,0.02563593,0.010703241,0.028181272,0.096108936,0.017340342,0.017340342,0.38674375,0.18217292,0.26436862,0.107528254,0.29432154,1.0,0.17851435,0.17851435
1.0224286e-05,5.42749e-05,2.4066954e-05,1.8000354e-05,9.823158e-06,1.116701e-05,9.788193e-06,9.788193e-06,9.210265e-05,0.0004934698,0.0002133029,0.00016601066,8.856598e-05,0.00010109111,8.827313e-05,8.827313e-05,4.3829747e-05,0.00023282069,0.00010287761,7.726618e-05,4.2131076e-05,4.7879916e-05,4.1982596e-05,4.1982596e-05,9.544779e-05,0.00050807063,0.00022315301,0.00016936047,9.17669e-05,0.0001043818,9.144855e-05,9.144855e-05
3.0682764e-05,5.193935e-05,4.2744003e-05,6.2724044e-05,2.7249569e-05,2.2683042e-05,2.3815857e-05,2.3815857e-05,3.8798782e-05,6.474369e-05,5.4134423e-05,7.9201185e-05,3.4274883e-05,2.869489e-05,3.0130783e-05,3.0130783e-05,2.7265647e-05,4.588701e-05,3.801365e-05,5.572659e-05,2.4151797e-05,2.0152367e-05,2.1161766e-05,2.1161766e-05,4.1408475e-05,6.78158e-05,5.7919973e-05,8.447909e-05,3.622183e-05,3.056718e-05,3.2120373e-05,3.2120373e-05
8.608488e-05,7.741091e-05,3.3531414e-05,0.00010766313,8.418059e-05,8.069976e-05,6.5521635e-05,6.5521635e-05,5.2120206e-05,4.7058842e-05,2.0254349e-05,6.541273e-05,5.1100003e-05,4.89398e-05,3.9705315e-05,3.9705315e-05,9.455459e-05,8.496628e-05,3.684436e-05,0.00011824181,9.2444214e-05,8.8630826e-05,7.196388e-05,7.196388e-05,0.00010643797,9.536937e-05,4.1732626e-05,0.0001341447,0.00010419046,9.985345e-05,8.1048456e-05,8.1048456e-05
0.00024891467,8.4105515e-05,7.259895e-05,0.00036689304,0.00016952997,1.7630298e-05,3.7803252e-06,3.7803252e-06,2.837122e-05,9.530132e-06,8.272446e-06,4.1780928e-05,1.92677e-05,2.0078528e-06,4.0475584e-07,4.0475584e-07,0.00025395825,8.567796e-05,7.412986e-05,0.0003743287,0.0001728599,1.799186e-05,3.837398e-06,3.837398e-06,0.00020187488,6.7423025e-05,5.9275237e-05,0.00029760826,0.0001368738,1.4304221e-05,2.9612054e-06,2.9612054e-06
0.0003658925,0.0019548289,0.001994835,0.0007849192,0.000479138,0.00032490352,0.00011476734,0.00011476734,0.0001785973,0.00095310673,0.0009728399,0.00038320638,0.00023350124,0.00015841024,5.5937748e-05,5.5937748e-05,0.00035180972,0.0018793384,0.0019179131,0.0007549385,0.00046056206,0.00031237432,0.00011034989,0.00011034989,0.0001595011,0.00085046515,0.0008686325,0.00034361493,0.0002079849,0.00014146419,5.001805e-05,5.001805e-05
8.551633e-05,6.1501094e-05,3.5788864e-05,0.00010422926,8.226968e-05,8.296621e-05,6.6756016e-05,6.6756016e-05,1.9694873e-05,1.4262853e-05,8.212941e-06,2.4063616e-05,1.899178e-05,1.9140782e-05,1.5387059e-05,1.5387059e-05,8.7828565e-05,6.3127016e-05,3.6764857e-05,0.00010705383,8.4489e-05,8.52084e-05,6.855981e-05,6.855981e-05,8.156899e-05,5.8563448e-05,3.430513e-05,0.00010027071,7.861465e-05,7.926686e-05,6.3727945e-05,6.3727945e-05
0.00011524749,0.0002018691,0.00016484677,0.00021507248,3.7789323e-05,6.535696e-05,4.945253e-05,4.945253e-05,9.497905e-05,0.00016633738,0.00013566218,0.00017700906,3.1106636e-05,5.385587e-05,4.0761184e-05,4.0761184e-05,9.136936e-05,0.00016001043,0.00013059462,0.00017039177,2.9960362e-05,5.1821306e-05,3.9217088e-05,3.9217088e-05,0.0001134063,0.00019844776,0.00016161888,0.00021088599,3.7207396e-05,6.435851e-05,4.873926e-05,4.873926e-05
1.3202941e-05,0.00015957767,0.00011647489,0.00013298944,0.0002453982,0.000294746,0.00012749096,0.00037250825,0.00018360357,0.0001371743,4.1856183e-05,0.00032659434,0.0005154531,0.0012776207,7.1150374e-05,1.4801927e-05,8.342568e-05,0.00018339494,0.000104476094,0.0002605999,0.0004362516,0.00085740455,0.00012710465,0.00025721788,0.0017209323,0.00048969215,0.0008492302,0.0014209987,0.0018580032,0.00787715,0.00071929797,0.0041410243
4.5313824e-05,0.00013066964,0.00029249507,0.00017034593,2.749632e-05,7.4820644e-05,4.8435584e-05,4.8435584e-05,3.141041e-05,9.042887e-05,0.00020246184,0.000117862815,1.8999968e-05,5.1789473e-05,3.3527434e-05,3.3527434e-05,4.0705454e-05,0.000117323914,0.00026259958,0.00015291433,2.4703873e-05,6.716171e-05,4.347032e-05,4.347032e-05,1.0325617e-05,2.9698844e-05,6.64455e-05,3.8647122e-05,6.27431e-06,1.6971653e-05,1.0971318e-05,1.0971318e-05
8.926625e-05,6.535416e-05,4.374939e-05,0.00011045391,8.532248e-05,8.792651e-05,6.9840265e-05,6.9840265e-05,6.791958e-05,4.9932227e-05,3.3236764e-05,8.4303094e-05,6.50568e-05,6.701565e-05,5.318098e-05,5.318098e-05,9.998071e-05,7.312356e-05,4.901236e-05,0.00012367021,9.553854e-05,9.8463905e-05,7.8216035e-05,7.8216035e-05,0.00012088489,8.800564e-05,5.9574693e-05,0.00015071932,0.00011559052,0.00011913021,9.459224e-05,9.459224e-05
4.744404e-05,2.9780822e-05,2.0911364e-05,3.078268e-05,2.9506868e-05,2.716862e-05,2.9294852e-05,2.9294852e-05,1.217373e-05,7.649664e-06,5.3556537e-06,7.868971e-06,7.574129e-06,6.9701728e-06,7.516905e-06,7.516905e-06,2.9096402e-05,1.8292372e-05,1.2808856e-05,1.888135e-05,1.8105095e-05,1.6657732e-05,1.796364e-05,1.796364e-05,2.3039564e-05,1.4566528e-05,1.010267e-05,1.4957001e-05,1.4363223e-05,1.3181699e-05,1.4220573e-05,1.4220573e-05
1.426509e-06,3.6053395e-06,3.1548666e-06,9.206048e-07,1.4964764e-06,1.5738827e-06,1.5030288e-06,1.5030288e-06,0.00015670178,0.00038886073,0.00035060014,0.00011697308,0.00016491575,0.00017379715,0.00016562952,0.00016562952,3.839976e-05,9.659054e-05,8.453546e-05,2.4976194e-05,4.027376e-05,4.2341762e-05,4.0446786e-05,4.0446786e-05,0.0001304095,0.00032669527,0.00028821445,8.769208e-05,0.00013688442,0.00014398452,0.00013746491,0.00013746491
8.209041e-05,9.432672e-05,2.3545936e-05,0.00010515318,8.3808016e-05,6.640094e-05,5.9639606e-05,5.9639606e-05,3.755284e-05,4.332294e-05,1.0729751e-05,4.8305923e-05,3.846237e-05,3.041687e-05,2.7309627e-05,2.7309627e-05,8.889813e-05,0.00010210088,2.5514206e-05,0.00011388625,9.074721e-05,7.190501e-05,6.4584085e-05,6.4584085e-05,9.229636e-05,0.00010587035,2.6683507e-05,0.00011918132,9.439446e-05,7.472084e-05,6.7104076e-05,6.7104076e-05
0.00012767442,2.8862907e-05,6.0619335e-05,0.00016086287,3.3083033e-05,3.6857924e-05,9.9734134e-05,3.086043e-05,0.000827444,0.00018790698,0.00039352686,0.0010450447,0.00021042848,0.00023917391,0.00064098777,0.00020070592,0.00020394298,4.6174715e-05,9.68826e-05,0.00025719593,5.2483952e-05,5.8896967e-05,0.00015881569,4.935263e-05,0.00066655583,0.00015281708,0.00031813365,0.0008440656,0.00016450546,0.00019347998,0.00050965516,0.00016292844
7.518562e-05,0.00013175474,2.4501738e-05,8.314111e-05,8.447897e-05,4.5413264e-05,4.7283906e-05,4.7283906e-05,2.4167846e-06,4.2638226e-06,7.846428e-07,2.691724e-06,2.7292406e-06,1.4571917e-06,1.517866e-06,1.517866e-06,7.2446936e-05,0.00012696433,2.3588942e-05,8.022831e-05,8.143497e-05,4.376833e-05,4.5571283e-05,4.5571283e-05,5.3511278e-05,9.395596e-05,1.7279825e-05,6.0255228e-05,6.046397e-05,3.2408807e-05,3.374502e-05,3.374502e-05
4.371101e-05,6.943536e-05,1.0649254e-05,7.6242235e-05,5.3088344e-05,3.3470074e-05,3.161653e-05,3.161653e-05,4.108355e-05,6.584349e-05,9.937013e-06,7.2457864e-05,5.0299444e-05,3.15485e-05,2.9789497e-05,2.9789497e-05,3.994545e-05,6.3512394e-05,9.742767e-06,6.9854184e-05,4.8575308e-05,3.0600924e-05,2.8904837e-05,2.8904837e-05,5.3095864e-05,8.496136e-05,1.3033051e-05,9.435584e-05,6.507522e-05,4.0791398e-05,3.851851e-05,3.851851e-05
8.846842e-05,4.766175e-05,2.5116517e-05,3.538121e-05,4.664223e-05,4.3010245e-05,4.188443e-05,4.188443e-05,4.3848326e-05,2.3569864e-05,1.2618636e-05,1.7817381e-05,2.3122042e-05,2.136932e-05,2.0817079e-05,2.0817079e-05,9.096413e-05,4.8953418e-05,2.5988214e-05,3.664476e-05,4.7953577e-05,4.4270164e-05,4.3118256e-05,4.3118256e-05,8.87421e-05,4.7487145e-05,2.6211274e-05,3.7127455e-05,4.6760964e-05,4.3435753e-05,4.2341668e-05,4.2341668e-05
4.213415e-05,6.726959e-05,6.728137e-05,7.5874144e-05,4.9327457e-05,5.992783e-05,2.7421851e-05,3.7959002e-05,0.00017855888,0.00024754903,0.00024478263,0.00035642384,0.00033564225,0.0001969829,0.00039679036,6.667555e-06,5.3065265e-05,7.958855e-05,7.923116e-05,0.00010071979,8.014639e-05,6.756058e-05,7.4357114e-05,2.442938e-05,6.9446905e-05,9.889649e-05,9.808845e-05,0.00013797189,0.00012495552,8.006379e-05,0.00014128,7.13401e-06
6.605872e-05,6.655446e-05,0.00016106738,0.000109794535,2.8708218e-05,0.0001287767,5.4009197e-05,5.4009197e-05,3.2312593e-05,3.2539137e-05,7.877021e-05,5.368318e-05,1.4024391e-05,6.2980216e-05,2.6412095e-05,2.6412095e-05,5.7555004e-05,5.798255e-05,0.00014030759,9.563972e-05,2.501266e-05,0.000112177964,4.704341e-05,4.704341e-05,1.8254967e-05,1.8382885e-05,4.4473967e-05,3.0305262e-05,7.930064e-06,3.5554975e-05,1.4900958e-05,1.4900958e-05
2.665729e-05,9.23291e-05,8.785227e-05,0.00012882943,0.00014953293,2.609405e-05,0.00019713522,4.637395e-05,8.4556574e-05,0.00023759228,0.00022773017,0.0003203223,0.00035330575,8.7078675e-05,0.0004357638,0.000113741924,5.1759962e-05,0.00014908524,0.00014271184,0.00020193089,0.00022448383,5.291649e-05,0.00027953266,7.154329e-05,5.2037526e-06,1.4596981e-05,1.39873355e-05,1.9676576e-05,2.1705953e-05,5.351236e-06,2.6747388e-05,6.9513503e-06
4.925264e-05,7.885569e-05,6.584533e-06,7.843266e-05,5.8344445e-05,3.3768232e-05,3.4379613e-05,3.4379613e-05,2.647113e-05,4.2749587e-05,3.485195e-06,4.263963e-05,3.1608502e-05,1.8191029e-05,1.8522569e-05,1.8522569e-05,4.4510638e-05,7.133544e-05,5.961791e-06,7.108984e-05,5.2800042e-05,3.05314e-05,3.1084655e-05,3.1084655e-05,4.7846377e-05,7.7240606e-05,6.483463e-06,7.7929624e-05,5.729183e-05,3.29229e-05,3.352302e-05,3.352302e-05
8.934007e-05,0.00017204239,0.00016085179,2.2641152e-05,0.00015042783,4.2900397e-06,0.00016510932,0.0005325002,9.2940645e-05,0.00019582294,0.00017854426,2.05666e-05,0.00017376595,1.1472366e-05,0.00018450999,0.0006133623,0.00011970119,0.00024474476,0.00022501577,2.8090899e-05,0.00021624174,1.20264895e-05,0.00023200108,0.00076339213,1.856401e-05,0.00033799192,0.00023884706,2.6897895e-05,0.00034803292,0.00016025001,0.00026527027,0.0011485157
0.00011256193,0.00011284917,9.871413e-06,5.3128286e-05,7.8236146e-05,5.315823e-05,6.164118e-05,6.164118e-05,2.9939083e-05,2.9925415e-05,2.6698779e-06,1.4094052e-05,2.0794363e-05,1.4155287e-05,1.6408141e-05,1.6408141e-05,0.00011557954,0.00011576853,1.0201492e-05,5.4594555e-05,8.0315396e-05,5.4600354e-05,6.3305495e-05,6.3305495e-05,6.985756e-05,6.911934e-05,6.6830103e-06,3.3189073e-05,4.837017e-05,3.3135766e-05,3.8353046e-05,3.8353046e-05
1.0196797e-05,1.825044e-05,7.34242e-06,1.6331278e-05,8.544992e-06,1.2260058e-05,8.59131e-06,8.59131e-06,0.00012894523,0.00024247226,8.522836e-05,0.00019868597,0.00010802707,0.00015592836,0.000108706634,0.000108706634,5.0768274e-05,9.166401e-05,3.6345067e-05,8.072123e-05,4.2577256e-05,6.1042345e-05,4.281077e-05,4.281077e-05,0.00012463317,0.00022770844,8.7455286e-05,0.00019614561,0.00010451931,0.00015005516,0.00010511256,0.00010511256
0.0001123855,1.0487406e-05,4.6493465e-06,0.00010779746,0.00019254067,0.000121947756,0.0005657304,6.4515036e-05,9.934252e-05,0.00023485575,0.00023792377,0.00034251812,0.00033761116,0.00012084069,0.00047814604,0.00010426271,2.1784496e-07,8.645086e-05,9.276715e-05,0.00016813549,0.0001953223,4.6392324e-06,0.000376638,6.171285e-05,2.4859803e-05,4.617863e-05,4.6003435e-05,6.1358056e-05,5.638447e-05,2.9410912e-05,6.55284e-05,1.6856846e-05
1.9802674e-05,2.800574e-05,5.5463282e-05,3.9041093e-05,9.770509e-06,5.4460466e-05,2.0152756e-05,2.0152756e-05,1.7304652e-05,2.4461935e-05,4.847277e-05,3.411353e-05,8.522671e-06,4.7598412e-05,1.7617684e-05,1.7617684e-05,3.5372594e-07,5.0528104e-07,1.0126043e-06,7.092224e-07,1.6836523e-07,9.940808e-07,3.6025727e-07,3.6025727e-07,1.9183171e-05,2.7134729e-05,5.3757136e-05,3.7843372e-05,9.458814e-06,5.2785585e-05,1.9537765e-05,1.9537765e-05
9.002677e-05,6.0601098e-05,3.1636006e-05,0.00010489292,8.6763204e-05,9.150392e-05,7.078479e-05,7.078479e-05,3.4177983e-06,2.3163238e-06,1.1882139e-06,3.989489e-06,3.3005213e-06,3.4801865e-06,2.6873e-06,2.6873e-06,9.0777634e-05,6.10722e-05,3.19063e-05,0.0001057671,8.7481756e-05,9.226591e-05,7.137369e-05,7.137369e-05,7.451839e-05,5.0111208e-05,2.6356458e-05,8.760472e-05,7.1949915e-05,7.588947e-05,5.864685e-05,5.864685e-05
7.202376e-05,4.007478e-05,5.9874033e-06,1.9937066e-05,3.7517042e-05,2.156967e-05,2.7411314e-05,2.7411314e-05,1.5172076e-05,8.440888e-06,1.2500207e-06,4.189785e-06,7.902911e-06,4.5372285e-06,5.7692123e-06,5.7692123e-06,5.5348246e-05,3.079586e-05,4.5932643e-06,1.5314536e-05,2.8829845e-05,1.6571055e-05,2.1061156e-05,2.1061156e-05,3.9454222e-05,2.1954076e-05,3.2589303e-06,1.09002995e-05,2.0550191e-05,1.1804081e-05,1.50068e-05,1.50068e-05
7.013858e-05,0.00012862844,7.1319075e-05,1.4250399e-05,6.1015024e-05,8.836145e-06,2.2111433e-05,2.2111433e-05,5.144189e-05,9.440308e-05,5.23322e-05,1.0409018e-05,4.478978e-05,6.485567e-06,1.6228198e-05,1.6228198e-05,3.890002e-05,7.135466e-05,3.9562005e-05,7.8977055e-06,3.3842847e-05,4.8944025e-06,1.2258974e-05,1.2258974e-05,1.1120967e-05,2.0413221e-05,1.13147335e-05,2.249137e-06,9.676134e-06,1.3906724e-06,3.4982284e-06,3.4982284e-06
9.07961e-05,4.7823392e-05,1.0178289e-05,2.1818723e-05,4.382835e-05,3.6279373e-05,3.9237268e-05,3.9237268e-05,1.835546e-05,9.6721715e-06,2.035561e-06,4.3845153e-06,8.8598445e-06,7.325554e-06,7.924682e-06,7.924682e-06,8.266389e-05,4.355266e-05,9.237588e-06,1.983103e-05,3.9903556e-05,3.3019158e-05,3.5714093e-05,3.5714093e-05,6.586704e-05,3.4756016e-05,7.257215e-06,1.5672305e-05,3.1800097e-05,2.6272506e-05,2.8427183e-05,2.8427183e-05
1.3825351e-06,1.089584e-06,1.1082315e-06,1.1521247e-06,1.1731764e-06,1.2415026e-06,1.1031295e-06,1.1031295e-06,5.2801628e-05,4.1125306e-05,4.225818e-05,4.385933e-05,4.491767e-05,4.756774e-05,4.2258154e-05,4.2258154e-05,4.9106322e-05,3.8706068e-05,3.9414943e-05,4.0932613e-05,4.1740477e-05,4.4153843e-05,3.9272843e-05,3.9272843e-05,1.2557959e-05,9.854127e-06,1.0062046e-05,1.0434314e-05,1.0675621e-05,1.1296853e-05,1.0043546e-05,1.0043546e-05
4.627566e-05,2.287952e-05,1.1088707e-05,1.652375e-05,2.2381504e-05,2.197077e-05,2.2101192e-05,2.2101192e-05,6.210782e-05,3.0730327e-05,1.4861086e-05,2.2144299e-05,3.0060404e-05,2.949136e-05,2.9666562e-05,2.9666562e-05,2.8624136e-05,1.4152092e-05,6.850482e-06,1.0212494e-05,1.38426785e-05,1.35865985e-05,1.3667321e-05,1.3667321e-05,4.7970323e-05,2.3734048e-05,1.1463903e-05,1.7090912e-05,2.3207082e-05,2.2768952e-05,2.2904384e-05,2.2904384e-05
7.776329e-05,0.0001337311,1.2066238e-05,9.7180106e-05,8.9050875e-05,4.7574897e-05,5.040873e-05,5.040873e-05,3.7836894e-06,6.5463714e-06,5.8558106e-07,4.7594326e-06,4.3537707e-06,2.3131008e-06,2.4520327e-06,2.4520327e-06,7.9339625e-05,0.00013643285,1.2295694e-05,9.922592e-05,9.087273e-05,4.854434e-05,5.1435945e-05,5.1435945e-05,6.319275e-05,0.00010886826,9.6901695e-06,8.003244e-05,7.269645e-05,3.873337e-05,4.1044314e-05,4.1044314e-05
5.5273194e-06,7.1566545e-05,4.8871916e-05,7.676928e-05,1.7326904e-05,7.849241e-06,9.31857e-06,9.31857e-06,3.9246397e-06,5.1279618e-05,3.4940862e-05,5.490608e-05,1.2423254e-05,5.6095982e-06,6.6596463e-06,6.6596463e-06,3.972106e-06,5.170989e-05,3.5278743e-05,5.54305e-05,1.2508035e-05,5.6542217e-06,6.715474e-06,6.715474e-06,4.5758775e-06,6.0464525e-05,4.111199e-05,6.4634696e-05,1.4586935e-05,6.5545896e-06,7.793485e-06,7.793485e-06
1.3048791e-05,3.0856743e-05,0.00012237077,6.8754016e-05,4.0814172e-07,7.064521e-05,4.8182203e-05,4.8182203e-05,9.032054e-06,2.1349771e-05,8.474254e-05,4.7590158e-05,2.9913565e-07,4.893103e-05,3.337423e-05,3.337423e-05,1.0692625e-05,2.5303907e-05,0.000100340796,5.6373312e-05,3.299677e-07,5.7925397e-05,3.950513e-05,3.950513e-05,1.4798687e-06,3.5261298e-06,1.4007187e-05,7.862692e-06,3.390242e-08,8.080993e-06,5.507248e-06,5.507248e-06
7.621744e-05,0.00022953046,0.00012366798,5.7194728e-05,0.0001048527,2.0489506e-05,3.104172e-05,3.104172e-05,1.6891185e-05,5.2704127e-05,2.8184328e-05,1.427985e-05,2.4197565e-05,4.508365e-06,6.92269e-06,6.92269e-06,6.689117e-05,0.00020421823,0.00010965092,5.2914187e-05,9.3531955e-05,1.7955152e-05,2.7330781e-05,2.7330781e-05,3.3993303e-05,0.00011624729,6.074005e-05,3.9077975e-05,5.4307104e-05,8.999942e-06,1.4279246e-05,1.4279246e-05
6.123991e-05,2.5824878e-05,3.577959e-05,7.954817e-05,5.756587e-05,6.152036e-05,4.9148348e-05,4.9148348e-05,7.909171e-05,3.3737746e-05,4.6191235e-05,0.00010312832,7.451969e-05,7.964259e-05,6.354362e-05,6.354362e-05,5.9119022e-05,2.4904586e-05,3.4556742e-05,7.683932e-05,5.5575812e-05,5.939702e-05,4.7448495e-05,4.7448495e-05,9.348159e-05,3.92528e-05,5.4923323e-05,0.0001226249,8.79881e-05,9.4055846e-05,7.5072414e-05,7.5072414e-05
9.796446e-05,4.60807e-05,3.8382083e-08,9.501549e-06,3.9579343e-05,3.780412e-05,3.8796374e-05,3.8796374e-05,1.1711756e-05,5.50651e-06,0.0,1.116091e-06,4.7265485e-06,4.51193e-06,4.63072e-06,4.63072e-06,8.35878e-05,3.9325667e-05,5.039818e-08,8.086492e-06,3.3771088e-05,3.2249693e-05,3.3096807e-05,3.3096807e-05,6.0702307e-05,2.8588689e-05,9.1351986e-08,5.8078945e-06,2.4529085e-05,2.3402794e-05,2.4019542e-05,2.4019542e-05
0.000117920776,6.796054e-05,1.3257395e-05,1.585482e-05,6.0252412e-05,2.2806738e-05,3.572491e-05,3.572491e-05,1.3609134e-05,7.841375e-06,1.5243317e-06,1.8155722e-06,6.9513067e-06,2.6223092e-06,4.11512e-06,4.11512e-06,0.000107606,6.2018014e-05,1.2114961e-05,1.444925e-05,5.498054e-05,2.0801128e-05,3.2591877e-05,3.2591877e-05,6.299628e-05,3.6315443e-05,7.136207e-06,8.400458e-06,3.2182867e-05,1.2147949e-05,1.9057868e-05,1.9057868e-05
1.2407659e-05,1.7355187e-05,2.9172543e-06,1.3731621e-05,1.1037497e-05,6.7450583e-06,7.279914e-06,7.279914e-06,1.9905392e-06,2.792374e-06,4.6040532e-07,2.2031397e-06,1.7727752e-06,1.0787301e-06,1.1651141e-06,1.1651141e-06,1.3734115e-05,1.9216373e-05,3.231549e-06,1.5202384e-05,1.2221651e-05,7.468289e-06,8.060374e-06,8.060374e-06,1.7902423e-05,2.5056272e-05,4.221561e-06,1.9820283e-05,1.593937e-05,9.741125e-06,1.0512786e-05,1.0512786e-05
7.793079e-05,4.23476e-05,2.5736175e-05,2.9603587e-05,8.379426e-05,2.9976392e-05,4.8257632e-05,4.8257632e-05,9.466211e-06,5.1540533e-06,3.12804e-06,3.5915639e-06,1.0197574e-05,3.635214e-06,5.8623345e-06,5.8623345e-06,6.628765e-05,3.602305e-05,2.192039e-05,2.5138928e-05,7.126904e-05,2.5486264e-05,4.1038165e-05,4.1038165e-05,3.842433e-05,2.0888172e-05,1.2781266e-05,1.4443981e-05,4.128186e-05,1.4741095e-05,2.3757955e-05,2.3757955e-05
0.00011344819,6.3797685e-05,1.6963395e-05,3.5891935e-06,5.0896895e-05,3.3152803e-05,4.0177943e-05,4.0177943e-05,1.6006308e-05,9.000673e-06,2.3906125e-06,4.851312e-07,7.177248e-06,4.66922e-06,5.6612635e-06,5.6612635e-06,9.7324504e-05,5.4737906e-05,1.4570124e-05,3.060568e-06,4.3663706e-05,2.8432658e-05,3.446133e-05,3.446133e-05,5.41062e-05,3.0453311e-05,8.141451e-06,1.6519632e-06,2.4276385e-05,1.5786058e-05,1.9142879e-05,1.9142879e-05
7.973493e-06,7.1664613e-06,3.9162253e-05,3.070262e-05,8.235344e-06,3.1013435e-05,2.161467e-05,2.161467e-05,5.819604e-06,5.2382943e-06,2.8592605e-05,2.2412907e-05,6.0230636e-06,2.2645638e-05,1.5784892e-05,1.5784892e-05,2.4968845e-06,2.2432334e-06,1.2294348e-05,9.637287e-06,2.579352e-06,9.73456e-06,6.782087e-06,6.782087e-06,4.1703215e-06,3.747137e-06,2.048779e-05,1.6063155e-05,4.3079667e-06,1.6224472e-05,1.1307147e-05,1.1307147e-05
